CNT,CNTSCHID,CNTSTUID,RTML_mean,ESCS,ST011Q01TA,ST004D01T,ST001D01T,RATCMP1,RATCMP2,EDUSHORT
NOR,57800006.0,57800315.0,552.9964,0.0629,1.0,1.0,10.0,0.6,1.0,0.8339
NOR,57800069.0,57800317.0,607.7067000000001,1.0378,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800086.0,57800318.0,573.0268,0.4424,1.0,2.0,10.0,0.3896,1.0,0.6635
NOR,57800109.0,57800319.0,474.9404999999999,0.4754,1.0,1.0,10.0,0.6122,1.0,-1.4212
NOR,57800043.0,57800320.0,416.8628,0.7876,1.0,2.0,10.0,0.1087,1.0,0.8339
NOR,57800071.0,57800321.0,445.32,1.4002,1.0,1.0,10.0,0.3846,1.0,1.7368
NOR,57800202.0,57800322.0,422.4288,-0.5789,1.0,1.0,10.0,1.25,1.0,1.2911
NOR,57800233.0,57800323.0,314.58140000000003,-0.7899,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800083.0,57800325.0,353.1619,0.5639,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800198.0,57800326.0,576.592,1.5389,1.0,2.0,10.0,0.5747,1.0,0.1423
NOR,57800184.0,57800327.0,502.31499999999994,-0.368,1.0,1.0,10.0,1.0,1.0,1.0245
NOR,57800121.0,57800328.0,434.07489999999996,1.2652,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800034.0,57800329.0,454.6979,-0.0564,1.0,1.0,10.0,1.0,1.0,0.2681
NOR,57800072.0,57800331.0,667.1256000000001,1.129,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800158.0,57800332.0,608.6652,0.1985,1.0,2.0,10.0,1.0,1.0,0.4997
NOR,57800051.0,57800333.0,541.7618,1.0771,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800106.0,57800335.0,598.6053,0.3933,1.0,2.0,10.0,1.0,1.0,-0.0672
NOR,57800216.0,57800336.0,386.48670000000004,-1.021,1.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800208.0,57800337.0,479.0056000000001,1.3342,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800027.0,57800339.0,635.9916999999999,0.7749,1.0,2.0,10.0,0.3049,1.0,0.6221
NOR,57800202.0,57800340.0,386.9886,0.1872,1.0,1.0,10.0,1.25,1.0,1.2911
NOR,57800251.0,57800341.0,585.1259,1.2974,1.0,1.0,10.0,0.9346,0.8,0.1312
NOR,57800133.0,57800342.0,554.4729,0.837,1.0,1.0,10.0,1.2,1.0,-0.0672
NOR,57800052.0,57800343.0,588.0218,0.4397,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800085.0,57800344.0,413.7366,-0.3251,1.0,2.0,10.0,0.48,1.0,0.5886
NOR,57800070.0,57800345.0,583.9446,1.51,1.0,1.0,10.0,1.0,1.0,1.2478
NOR,57800101.0,57800346.0,299.77090000000004,0.5467,2.0,2.0,10.0,0.4615,1.0,0.6606
NOR,57800220.0,57800347.0,439.15330000000006,1.0513,1.0,2.0,10.0,0.5278,1.0,0.1
NOR,57800081.0,57800348.0,666.9076,0.7394,1.0,2.0,10.0,,,
NOR,57800078.0,57800349.0,464.9778,1.3086,1.0,1.0,10.0,1.56,1.0,-0.0672
NOR,57800135.0,57800350.0,629.766,1.4187,1.0,2.0,10.0,4.6154,1.0,-0.6884
NOR,57800214.0,57800351.0,374.57239999999996,0.2056,1.0,1.0,10.0,0.5,1.0,-1.4212
NOR,57800168.0,57800352.0,347.9693,0.0213,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800221.0,57800353.0,439.09810000000004,-1.1768,2.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800234.0,57800354.0,445.47829999999993,1.6918,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800065.0,57800355.0,455.62389999999994,0.2968,1.0,1.0,10.0,0.5263,1.0,0.4591
NOR,57800028.0,57800358.0,666.7044,0.6736,1.0,1.0,10.0,0.8021,1.0,-1.4212
NOR,57800009.0,57800359.0,541.8812999999999,1.3507,1.0,1.0,10.0,1.0,1.0,-0.9432
NOR,57800106.0,57800360.0,445.93850000000003,-0.2399,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800021.0,57800361.0,485.4965,1.0625,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800012.0,57800363.0,504.71889999999996,0.8666,1.0,2.0,10.0,0.5435,1.0,0.1
NOR,57800126.0,57800364.0,337.89850000000007,1.7829,1.0,2.0,10.0,0.5,1.0,0.1
NOR,57800095.0,57800365.0,501.2795,1.0189,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800215.0,57800366.0,620.6588,1.305,1.0,1.0,10.0,1.0,1.0,0.7452
NOR,57800098.0,57800367.0,559.3234,-0.12,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800186.0,57800370.0,532.6189999999999,-0.9119,2.0,1.0,10.0,1.2081,1.0,-1.4212
NOR,57800193.0,57800371.0,497.4941999999999,1.035,1.0,1.0,10.0,1.497,1.0,-0.4873
NOR,57800030.0,57800372.0,651.7105,1.551,1.0,1.0,10.0,1.4935,1.0,0.4292
NOR,57800131.0,57800373.0,388.1861,0.6804,1.0,2.0,10.0,0.6111,0.9091,0.8006
NOR,57800213.0,57800374.0,416.79650000000004,0.859,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800214.0,57800376.0,377.58810000000005,-0.1648,1.0,2.0,10.0,0.5,1.0,-1.4212
NOR,57800236.0,57800377.0,748.1009999999999,0.5497,1.0,1.0,10.0,1.0619,1.0,-1.4212
NOR,57800142.0,57800378.0,655.4411,1.0626,1.0,1.0,10.0,0.8726,1.0,0.6606
NOR,57800025.0,57800379.0,416.57370000000003,0.3627,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800003.0,57800380.0,389.9814,-0.2886,1.0,2.0,10.0,0.3421,1.0,-0.0987
NOR,57800198.0,57800381.0,531.8097,1.0298,1.0,1.0,10.0,0.5747,1.0,0.1423
NOR,57800015.0,57800383.0,528.4818,0.1217,1.0,2.0,10.0,0.1271,1.0,1.0283
NOR,57800013.0,57800384.0,635.616,0.6044,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800224.0,57800385.0,512.5118,1.0512,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800067.0,57800386.0,528.8338,-0.5337,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800030.0,57800387.0,469.3738,0.6178,1.0,1.0,10.0,1.4935,1.0,0.4292
NOR,57800007.0,57800389.0,350.5856,0.7379,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800102.0,57800390.0,514.2184,-0.0358,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800210.0,57800391.0,518.557,0.9019,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800008.0,57800392.0,553.4866,-0.1348,1.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800098.0,57800393.0,468.6473,0.5014,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800061.0,57800394.0,427.10240000000005,0.6735,1.0,2.0,10.0,0.5042,1.0,-0.6884
NOR,57800078.0,57800395.0,432.72249999999997,0.3161,1.0,2.0,10.0,1.56,1.0,-0.0672
NOR,57800156.0,57800396.0,290.40770000000003,-0.9097,,2.0,10.0,0.4,1.0,-1.4212
NOR,57800188.0,57800398.0,389.7124,-1.3995,2.0,1.0,10.0,10.7222,0.0933,0.265
NOR,57800174.0,57800399.0,292.45840000000004,1.2311,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800154.0,57800400.0,316.0605,1.0697,1.0,1.0,10.0,1.0959,1.0,-0.6483
NOR,57800242.0,57800401.0,563.8471999999999,-0.3241,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800121.0,57800402.0,662.3783999999999,1.2607,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800236.0,57800403.0,489.2121,1.0145,1.0,2.0,10.0,1.0619,1.0,-1.4212
NOR,57800028.0,57800404.0,606.1517999999999,1.2547,1.0,1.0,10.0,0.8021,1.0,-1.4212
NOR,57800174.0,57800405.0,261.4483,0.8914,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800016.0,57800406.0,421.2957,0.9154,1.0,1.0,10.0,0.5072,1.0,-1.4212
NOR,57800126.0,57800410.0,479.51950000000005,1.4431,1.0,1.0,10.0,0.5,1.0,0.1
NOR,57800216.0,57800411.0,467.01920000000007,1.0294,1.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800070.0,57800412.0,522.8848999999999,1.0767,1.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800061.0,57800413.0,354.70809999999994,0.1744,1.0,1.0,10.0,0.5042,1.0,-0.6884
NOR,57800147.0,57800414.0,531.3407,1.0989,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800222.0,57800415.0,518.6578000000002,0.0383,1.0,1.0,10.0,0.3061,1.0,-0.2376
NOR,57800032.0,57800417.0,282.06059999999997,0.2651,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800048.0,57800418.0,439.9925,0.8514,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800085.0,57800419.0,391.06759999999997,0.4016,1.0,2.0,10.0,0.48,1.0,0.5886
NOR,57800200.0,57800421.0,481.07699999999994,0.1845,1.0,2.0,10.0,1.2963,1.0,-0.2376
NOR,57800061.0,57800422.0,684.4077,0.4877,1.0,1.0,10.0,0.5042,1.0,-0.6884
NOR,57800114.0,57800423.0,452.7509,0.7182,1.0,2.0,10.0,1.0,1.0,1.6863
NOR,57800130.0,57800424.0,376.004,0.3139,1.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800112.0,57800425.0,458.3205,1.1448,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800160.0,57800426.0,446.6704000000001,1.753,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800156.0,57800430.0,206.5287,1.4129,,2.0,10.0,0.4,1.0,-1.4212
NOR,57800232.0,57800431.0,520.4912,1.3269,1.0,2.0,10.0,1.1842,1.0,-0.6884
NOR,57800111.0,57800432.0,506.1719,0.475,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800058.0,57800435.0,605.0912999999999,0.1303,2.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800233.0,57800437.0,495.7807000000001,1.7857,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800162.0,57800438.0,607.0645999999999,1.5791,1.0,1.0,10.0,0.5634,1.0,1.7368
NOR,57800193.0,57800439.0,543.5905999999999,0.735,2.0,1.0,10.0,1.497,1.0,-0.4873
NOR,57800040.0,57800440.0,533.9739999999999,0.2137,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800100.0,57800441.0,500.7723,0.5857,1.0,1.0,10.0,0.3226,1.0,-0.6844
NOR,57800027.0,57800442.0,432.9848999999999,0.667,1.0,2.0,10.0,0.3049,1.0,0.6221
NOR,57800239.0,57800443.0,742.0689,0.5718,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800136.0,57800444.0,625.2815,-0.613,1.0,2.0,10.0,0.4902,1.0,0.4997
NOR,57800037.0,57800445.0,479.1857999999999,0.8819,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800075.0,57800446.0,620.7610000000001,1.3389,1.0,2.0,10.0,1.0,1.0,0.1312
NOR,57800115.0,57800447.0,609.6812,0.8445,1.0,2.0,10.0,1.625,1.0,0.1
NOR,57800157.0,57800448.0,447.19780000000003,-0.2039,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800025.0,57800449.0,579.9485000000001,-0.1626,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800044.0,57800450.0,489.8965,0.235,1.0,1.0,10.0,0.3333,1.0,1.0283
NOR,57800205.0,57800451.0,542.8236999999999,0.2405,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800211.0,57800453.0,611.3797999999999,1.1395,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800233.0,57800455.0,470.1866,0.217,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800097.0,57800456.0,494.6777,0.3164,1.0,1.0,10.0,1.0,1.0,-0.6344
NOR,57800054.0,57800457.0,565.4672,-0.5114,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800179.0,57800458.0,597.3591,1.3523,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800035.0,57800459.0,390.2733999999999,-1.1634,2.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800102.0,57800460.0,429.7419999999999,-0.6573,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800173.0,57800461.0,516.1756000000001,0.4822,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800222.0,57800464.0,425.12249999999995,1.3834,1.0,1.0,10.0,0.3061,1.0,-0.2376
NOR,57800066.0,57800465.0,617.2389000000001,-0.072,1.0,1.0,10.0,1.1316,1.0,-1.4212
NOR,57800009.0,57800466.0,483.4925999999999,0.9548,1.0,2.0,10.0,1.0,1.0,-0.9432
NOR,57800177.0,57800467.0,508.63329999999996,-0.4147,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800224.0,57800468.0,471.3491,-0.3298,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800133.0,57800469.0,479.66940000000005,2.0382,1.0,2.0,10.0,1.2,1.0,-0.0672
NOR,57800018.0,57800470.0,464.4316999999999,0.8715,1.0,2.0,10.0,0.4348,1.0,0.8339
NOR,57800220.0,57800471.0,382.39940000000007,-0.2552,1.0,1.0,10.0,0.5278,1.0,0.1
NOR,57800056.0,57800473.0,528.3732000000001,0.927,1.0,2.0,10.0,,1.0,1.2478
NOR,57800179.0,57800474.0,576.6800999999999,0.4312,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800234.0,57800477.0,420.4507,-0.4919,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800119.0,57800479.0,391.5726,0.3745,1.0,2.0,10.0,0.7407,1.0,1.4783
NOR,57800057.0,57800480.0,388.7034,-0.002,1.0,2.0,10.0,0.5464,1.0,1.2048
NOR,57800026.0,57800482.0,639.4707999999999,0.5479,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800081.0,57800483.0,626.2083,1.3742,1.0,1.0,10.0,,,
NOR,57800220.0,57800484.0,595.4885,1.0524,1.0,1.0,10.0,0.5278,1.0,0.1
NOR,57800247.0,57800486.0,562.8625,1.2121,1.0,2.0,10.0,0.5405,1.0,0.1
NOR,57800251.0,57800487.0,465.18910000000005,-0.6884,1.0,2.0,10.0,0.9346,0.8,0.1312
NOR,57800240.0,57800488.0,577.9735,-0.1385,1.0,2.0,10.0,1.0784,1.0,1.2478
NOR,57800237.0,57800489.0,578.2182,0.8466,1.0,2.0,10.0,0.6667,1.0,0.1
NOR,57800247.0,57800490.0,461.81749999999994,2.2756,1.0,1.0,10.0,0.5405,1.0,0.1
NOR,57800094.0,57800491.0,594.0857,1.4081,1.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800135.0,57800492.0,695.382,0.3241,1.0,2.0,10.0,4.6154,1.0,-0.6884
NOR,57800115.0,57800493.0,533.2033,1.5805,1.0,2.0,10.0,1.625,1.0,0.1
NOR,57800076.0,57800494.0,609.6714000000001,0.7419,1.0,2.0,10.0,1.0,1.0,1.2002
NOR,57800025.0,57800495.0,375.8635,1.2328,1.0,2.0,10.0,1.5556,1.0,0.4292
NOR,57800102.0,57800497.0,464.79979999999995,1.0559,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800140.0,57800498.0,383.9348,-0.9192,1.0,1.0,10.0,1.3333,1.0,-1.4212
NOR,57800058.0,57800499.0,503.1699,-1.0672,1.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800021.0,57800500.0,560.6451000000001,-0.7519,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800167.0,57800501.0,588.6523,0.7606,1.0,1.0,10.0,1.0,1.0,-0.0703
NOR,57800031.0,57800503.0,630.5655,0.0238,1.0,2.0,10.0,0.7563,1.0,0.1
NOR,57800141.0,57800504.0,382.8927,0.2142,1.0,1.0,10.0,0.7453,1.0,1.2521
NOR,57800045.0,57800506.0,598.7445,0.81,1.0,2.0,10.0,1.0,1.0,-0.4562
NOR,57800179.0,57800508.0,572.5267999999999,0.0396,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800108.0,57800509.0,360.81980000000004,-2.7387,1.0,1.0,10.0,,,
NOR,57800189.0,57800510.0,538.8631,0.4061,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800172.0,57800511.0,651.7147,0.8478,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800045.0,57800512.0,569.3534,0.1186,1.0,1.0,10.0,1.0,1.0,-0.4562
NOR,57800093.0,57800513.0,537.6645,-0.5404,1.0,1.0,10.0,1.0,1.0,0.6221
NOR,57800196.0,57800514.0,547.9943999999999,1.2098,1.0,1.0,10.0,1.2295,0.8133,0.2681
NOR,57800153.0,57800515.0,347.90290000000005,-1.2136,1.0,2.0,10.0,0.5556,1.0,0.8339
NOR,57800118.0,57800516.0,283.8308,-1.5403,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800206.0,57800517.0,450.7816000000001,0.399,1.0,2.0,10.0,1.3309,1.0,1.2478
NOR,57800188.0,57800518.0,612.3511000000001,0.0344,1.0,1.0,10.0,10.7222,0.0933,0.265
NOR,57800143.0,57800521.0,350.028,-0.4572,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800113.0,57800522.0,641.1773,0.0144,1.0,1.0,10.0,1.3158,1.0,0.4292
NOR,57800189.0,57800523.0,608.3525999999999,1.2878,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800084.0,57800524.0,555.3158999999999,-0.008,1.0,2.0,10.0,0.5,1.0,0.8006
NOR,57800018.0,57800525.0,460.44939999999997,-1.2501,1.0,2.0,10.0,0.4348,1.0,0.8339
NOR,57800078.0,57800526.0,506.89429999999993,0.0204,1.0,1.0,10.0,1.56,1.0,-0.0672
NOR,57800026.0,57800527.0,629.5387999999999,0.2914,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800082.0,57800529.0,473.0514,1.8116,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800092.0,57800530.0,369.51419999999996,0.6815,1.0,1.0,10.0,1.6,1.0,0.4621
NOR,57800188.0,57800531.0,528.5576000000001,0.2341,1.0,2.0,10.0,10.7222,0.0933,0.265
NOR,57800193.0,57800532.0,505.1403,2.287,1.0,1.0,10.0,1.497,1.0,-0.4873
NOR,57800070.0,57800533.0,274.0789,0.3386,2.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800057.0,57800534.0,540.2323,-0.0925,1.0,2.0,10.0,0.5464,1.0,1.2048
NOR,57800235.0,57800535.0,562.6722000000001,0.4392,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800179.0,57800536.0,500.918,-0.0454,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800013.0,57800537.0,501.66579999999993,-0.6207,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800008.0,57800538.0,598.9431,1.3383,1.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800148.0,57800541.0,653.6151000000001,0.7584,1.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800046.0,57800543.0,501.19539999999995,0.4476,1.0,1.0,10.0,1.875,1.0,0.4591
NOR,57800142.0,57800546.0,604.8738,1.5181,1.0,2.0,10.0,0.8726,1.0,0.6606
NOR,57800114.0,57800547.0,511.4428000000001,0.5449,1.0,2.0,10.0,1.0,1.0,1.6863
NOR,57800048.0,57800548.0,652.5487999999999,1.1145,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800157.0,57800549.0,663.9517999999999,1.1117,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800183.0,57800552.0,627.5541000000001,0.8273,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800140.0,57800553.0,517.8991000000001,0.4401,1.0,1.0,10.0,1.3333,1.0,-1.4212
NOR,57800242.0,57800554.0,461.8254,0.1146,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800014.0,57800556.0,238.7331,-0.5282,1.0,2.0,10.0,1.0,1.0,-0.9432
NOR,57800160.0,57800558.0,589.377,1.2525,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800228.0,57800561.0,326.3287,1.8176,1.0,1.0,10.0,1.0,1.0,-0.3123
NOR,57800001.0,57800562.0,280.38790000000006,0.1714,1.0,2.0,10.0,1.0,1.0,-0.0672
NOR,57800184.0,57800563.0,569.6506999999999,1.1633,1.0,2.0,10.0,1.0,1.0,1.0245
NOR,57800087.0,57800564.0,396.06440000000003,0.88,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800152.0,57800565.0,626.3815,1.7391,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800065.0,57800566.0,477.01869999999997,1.6825,1.0,1.0,10.0,0.5263,1.0,0.4591
NOR,57800099.0,57800567.0,522.4021,1.3066,1.0,1.0,10.0,1.0,1.0,0.7452
NOR,57800236.0,57800568.0,514.3628000000001,0.7756,1.0,2.0,10.0,1.0619,1.0,-1.4212
NOR,57800042.0,57800569.0,580.5981999999999,1.0669,1.0,1.0,10.0,0.6034,1.0,0.4292
NOR,57800105.0,57800570.0,422.0664,0.0666,1.0,2.0,10.0,1.0,1.0,0.1423
NOR,57800219.0,57800571.0,392.9407,1.3253,1.0,2.0,10.0,1.7391,1.0,0.6221
NOR,57800038.0,57800572.0,613.0776,1.6508,1.0,1.0,10.0,0.3636,1.0,0.8339
NOR,57800150.0,57800573.0,526.9496,0.5057,1.0,2.0,10.0,1.0,1.0,0.2986
NOR,57800179.0,57800574.0,435.35839999999996,-0.2599,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800152.0,57800575.0,435.56170000000003,0.3378,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800013.0,57800576.0,507.80549999999994,0.851,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800190.0,57800577.0,620.3116,1.0948,1.0,1.0,10.0,1.6667,1.0,-0.2376
NOR,57800160.0,57800578.0,442.2438,-1.0809,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800035.0,57800579.0,528.7077,1.5287,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800239.0,57800580.0,469.3302,0.9826,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800112.0,57800583.0,487.51390000000004,0.9016,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800212.0,57800584.0,594.658,1.1501,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800113.0,57800585.0,396.04560000000004,1.1919,1.0,2.0,10.0,1.3158,1.0,0.4292
NOR,57800242.0,57800586.0,505.2431,1.0656,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800217.0,57800587.0,537.8115,1.5608,1.0,1.0,10.0,1.0459,1.0,0.4997
NOR,57800214.0,57800588.0,549.7556,0.7808,1.0,2.0,10.0,0.5,1.0,-1.4212
NOR,57800027.0,57800590.0,463.00520000000006,-1.3797,1.0,2.0,10.0,0.3049,1.0,0.6221
NOR,57800167.0,57800591.0,481.1474,1.0741,1.0,1.0,10.0,1.0,1.0,-0.0703
NOR,57800064.0,57800592.0,611.9369,1.3513,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800134.0,57800593.0,558.9296,0.6661,1.0,1.0,10.0,1.0,1.0,-0.0703
NOR,57800220.0,57800594.0,477.77479999999997,0.8169,1.0,1.0,10.0,0.5278,1.0,0.1
NOR,57800235.0,57800595.0,547.1118,1.2952,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800234.0,57800597.0,486.70110000000005,1.0487,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800036.0,57800598.0,437.0603,-0.7325,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800140.0,57800600.0,585.6374000000001,1.4854,1.0,2.0,10.0,1.3333,1.0,-1.4212
NOR,57800108.0,57800602.0,566.8145000000001,-0.0353,1.0,1.0,10.0,,,
NOR,57800008.0,57800604.0,580.7182,0.3933,1.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800176.0,57800605.0,592.0777,0.6984,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800063.0,57800606.0,378.2417,0.9809,1.0,2.0,10.0,1.5625,1.0,-1.4212
NOR,57800065.0,57800607.0,593.9110999999999,1.0402,1.0,1.0,10.0,0.5263,1.0,0.4591
NOR,57800192.0,57800608.0,613.9229000000001,1.663,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800213.0,57800610.0,456.8619,-0.1366,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800144.0,57800611.0,490.082,-0.8087,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800182.0,57800612.0,482.52469999999994,0.5108,1.0,2.0,10.0,1.0,1.0,1.0245
NOR,57800079.0,57800613.0,581.7449,-0.1648,1.0,1.0,10.0,1.4286,1.0,-0.0672
NOR,57800126.0,57800615.0,411.74889999999994,1.0808,1.0,2.0,10.0,0.5,1.0,0.1
NOR,57800120.0,57800618.0,541.4324999999999,0.905,1.0,1.0,10.0,1.1111,1.0,-1.4212
NOR,57800093.0,57800619.0,544.117,-1.2193,1.0,2.0,10.0,1.0,1.0,0.6221
NOR,57800088.0,57800620.0,363.9179,-0.54,1.0,2.0,10.0,0.5833,1.0,-0.6884
NOR,57800224.0,57800621.0,547.6587000000001,0.9898,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800091.0,57800622.0,436.9637000000001,1.1234,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800207.0,57800623.0,459.20830000000007,-0.1022,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800083.0,57800624.0,326.20599999999996,0.789,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800151.0,57800625.0,565.962,-0.5607,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800076.0,57800626.0,541.1853,0.9985,1.0,1.0,10.0,1.0,1.0,1.2002
NOR,57800029.0,57800627.0,317.2231,-0.9081,1.0,2.0,10.0,0.6557,1.0,1.3498
NOR,57800129.0,57800628.0,471.6516,-0.6443,1.0,2.0,10.0,0.4854,1.0,-1.4212
NOR,57800100.0,57800629.0,606.2863,-0.4306,1.0,1.0,10.0,0.3226,1.0,-0.6844
NOR,57800172.0,57800630.0,617.7366,-0.245,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800148.0,57800631.0,484.65860000000004,-0.405,2.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800150.0,57800633.0,627.827,1.156,1.0,2.0,10.0,1.0,1.0,0.2986
NOR,57800138.0,57800634.0,453.4058999999999,-0.6559,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800016.0,57800636.0,361.21810000000005,0.9604,1.0,2.0,10.0,0.5072,1.0,-1.4212
NOR,57800186.0,57800637.0,557.8979999999999,0.6067,1.0,1.0,10.0,1.2081,1.0,-1.4212
NOR,57800007.0,57800638.0,449.30300000000005,0.1124,2.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800010.0,57800639.0,445.39039999999994,0.9596,1.0,2.0,10.0,0.2273,1.0,2.1861
NOR,57800227.0,57800640.0,420.4107,1.0362,1.0,1.0,10.0,1.0,1.0,0.4322
NOR,57800221.0,57800641.0,633.1777999999999,0.1671,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800078.0,57800642.0,604.2155,-0.188,1.0,1.0,10.0,1.56,1.0,-0.0672
